,id,joke,transform_joke,label
548,548,儿子告诉妈妈明天参加国际象棋比赛。 姥姥一旁插嘴说：“你把你爹的‘将士象’棋子拿到外国下了，这就是国际象棋啊！”,儿子告诉他妈妈明天下棋。奶奶插嘴说：“你把你父亲的棋子带到外国去了。那是国际象棋！”,1
549,549,金钱不能买爱，但它肯定会让你有一个很好的讨价还价的位置。,金钱买不到爱情，但它确实给了你一个很好的讨价还价的机会。,1
550,550,逛街时把小儿子丢了，打电话告诉老婆，老婆刚睡醒，迷迷糊糊地回了句：没事，明天再去补办一个……,当我购物时，我失去了我最小的儿子。我打电话给妻子，告诉她她刚刚醒来，困惑地说：“没事。我明天再来一杯……”,1
551,551,当电视上没有任何东西时，大多数人都会观看它。,当电视上什么都没有的时候，大多数人都会看。,1
552,552,小贤：我昨天帮家里的狗洗澡，结果它……。死了。 八力：洗澡？不可能吧？ 小贤：嗯，如果不是洗衣机要了她的命，那么就是烘衣机了……。,小仙：昨天我帮我的狗洗澡，结果发现是……死了。巴厘：巴斯？不可能的？小仙：如果不是洗衣机杀了她，那就是烘干机。,1
553,553,六月一日，某几人照例上课吃早餐。 高数老师讲了几分钟课终于忍不住停了下来说：拿早餐到教室可以，但不要上课吃。算了，今天是儿童节，原谅你们！,6月1日，一些人像往常一样在课堂上吃早餐。经过几分钟的讲课，这位高中数学老师终于停下来说：“带早餐去教室是可以的，但不要在课堂上吃。”算了吧，今天是儿童节，原谅你！,1
554,554,男的：你爸一定是一个小偷。 女的：为什么？？ 男的：因为他偷了天上的星星放到了你的眼睛里。,你父亲一定是个小偷。女人：为什么？男人：因为他偷了天上的星星放在你的眼睛里。,1
555,555,老张到城里度假，来到一家高级宾馆，服务生带他去房间。 老张生气地说:就让我住进这么小的房间！！ 服务生:别生气，先生！这是电梯。,老张去城里度假，来到一家高级旅馆。侍者把他带到房间。老张气愤地说：“让我住这么小的房间！”服务员：别生气，先生！这是电梯。,1
556,556,我已经够了。我去图书馆，当我踩到门时，我咆哮着。,我受够了。我走到图书馆，一踩门就吼了起来。,0
557,557,雷锋少了，雷人多了，为人民服务的少了，为人民币服务的多了，挽着奶奶过马路的少了，挽着二奶过马路多了。,雷锋少了，雷人多了，为人民服务的人少了，为人民币服务的人多了，和奶奶过马路的人少了，女人多了。,1
558,558,如果你经常不按时吃饭，过不了多久就必须按时吃药。,如果你经常不按时吃饭，你很快就得按时吃药。,1
559,559,"因儿子的婚事父子俩吵得不可开交。 这时,儿子的母亲进来劝架。儿子一把拉过妈妈说：妈妈，我可从没有干涉过你们的婚事,可爸爸为什么总要干涉我的婚事呢?!",父子俩为儿子的婚姻吵得不可开交。这时，儿子的母亲进来劝他。儿子拉着妈妈说：“妈妈，我从来没有干涉过你的婚姻，但是爸爸为什么总是干涉我的婚姻？”,1
560,560,我无法拨打911 ..手机上没有11。,我不能打911。电话里没有11号。,0
561,561,甲：“现在女生都怎么了，上半身穿棉袄，下半身穿丝袜。” 乙：“这都不懂？鲜奶要保温，火腿要冷藏呀。”,A：“现在女孩子怎么了？他们在上面穿棉袄，在下面穿丝袜。新鲜牛奶保暖，火腿冷。,1
562,562,当人民领导时，“领导者”将随之而来。,当人民领导时，“领导”就会跟着走。,0
563,563,据说，人只有两个选择，忙着死或是忙着活，我想我有了第三种选择：忙着等死。,据说人们只有两种选择，忙死还是忙活。我想我还有第三个选择：忙着等死。,1
564,564,保持情绪活跃; 迎合你最喜欢的神经症。,保持你的情绪活跃；迎合你最喜欢的神经病。,1
565,565,天空中呼啸地飞过一喷气式战斗机，小鸟看到后很惊奇。 小鸟：妈妈，那个鸟怎么飞得那么快？ 鸟妈妈：你在屁股上放把火试试！,当鸟儿们看到喷气式战斗机在天空中飞过时，感到很惊讶。鸟：妈妈，那只鸟怎么飞得这么快？鸟妈妈：试着把火放在你的屁股上！,1
566,566,你知道大多数人在教堂里的三次吗？当它们被孵化，匹配和发送时。,你知道大多数人在教堂里三次吗？当它们孵化、配对和发送时。,0
567,567,有一天，我的妻子回家说：“看看亲爱的，我瘦了15磅。” 我说，“如果你看到你身后，你会发现它。”,一天，我妻子回家说：“看看我亲爱的，我瘦了15磅。”我说，“如果你看到身后，你会找到它的。”,1
568,568,同事问小王：“你常常陪你太太玩麻将，你觉得跟她玩麻将有意思吗？” 小王说：“只有利用这办法，才能回收部分薪水！”,我同事问小王：“你经常和你妻子打麻将。你觉得和她打麻将有趣吗？”小王说：“只有用这种方法，我们才能收回一部分工资！”,1
569,569,给定事件发生的概率与其合意性成反比。,给定事件发生的概率与其一致性成反比。,1
570,570,政府政策：如果没有破产，我们会一直修好。,政府政策：如果没有破产，我们将永远解决它。,1
571,571,“我们领导是精通四种语言的专家。” “真了不起，精通哪四种语言?” “假话、空话、大话和套话。”,“我们的领导精通四种语言。”“太棒了。你精通哪四种语言？假话、空话、大话和陈词滥调。”,1
572,572,为了预测一个国家的命运，人们必须打开她过去的书。,为了预测一个国家的命运，人们必须打开她的旧书。,1
573,573,大学某女为报复男友提出的分手要求，遂与男友寝室哥们拍拖，出双入对卿卿我我。 终于将前男友激怒，前男友指着她鼻子骂道：你个贱货，都分手了，你还来抢我男人！,为了报复男友的分手要求，大学里的一名女子向男友的宿舍哥们儿们提出要求，并出去相亲相爱。最后，前男友被激怒了。前男友指着她的鼻子骂：“你这个婊子，你分手了，你来抢我的男人！”,1
574,574,如果假设是错误的，那么结论可能不是很好。,如果假设是错误的，结论可能不是很好。,1
575,575,仅仅因为我在徘徊，并不意味着我迷失了。,只是因为我在流浪并不意味着我迷路了。,0
576,576,小明上课时总是睡觉，老师批评他：你可不可以不要睡觉！？ 小明回答：不行，因为我是特困生。,小明上课总是睡觉。老师批评他：你能停止睡觉吗？！小明回答：不，因为我是个穷学生。,1
577,577,老板！你这牛肉面里怎么没有牛肉啊？ 靠！老婆饼里还没有老婆呢！,老板！为什么你的牛肉面里没有牛肉？靠！妻子的蛋糕里没有妻子。,1
578,578,甲鱼对老鼠说：“我在一家五星级饭店供职！” “瞎扯。” “真的，刚才他们又把我的洗澡水拿去做汤了。”,乌龟对老鼠说：“我在一家五星级酒店工作！”胡说。“真的，刚才他们又拿我的洗澡水泡汤了。”,1
579,579,活了二十多年，没能为祖国、为人民做点什么，每思及此，伤心欲绝。,我活了二十多年，没有为祖国和人民做过任何事情。每当我想起它，我就感到悲伤。,1
580,580,教堂将举办精致的晚宴，精湛的娱乐活动和优雅的敌意。,教堂将举行精致的晚餐，精致的娱乐和优雅的敌意。,1
581,581,尽量不要成为一个成功的人，而是努力成为一个有价值的人。,不要做一个成功的人，而要做一个有价值的人。,0
582,582,话说哥们和同事在路上走，路过红灯区， 里面靠门喊：大哥，过来玩会呗！ 哥们没说话， 他同事来了一句：我们也找活儿呢！,说着路上的哥们儿和同事们，路过红灯区，里面靠着门大喊：兄弟，过来玩吧！哥哥没说话，同事过来说：我们也找工作！,1
583,583,经验 -  1.第二次认识到错误。,经验-1.第二次认错。,0
584,584,当你不饿的时候，他们会为你提供更美味的课程。,当你不饿的时候，他们会给你提供更多美味的食物。,0
585,585,天空在下降。不，我倒退了。,天要塌下来了。不，我倒回去了。,0
586,586,室友和她老爸视频聊天，说想回家看看。 然后就见她爸拿着摄像头在家里转了一圈，结束后她爸说：“看过了吧？那就不用回来了。”,室友在视频上和爸爸聊天，说她想回家看看。然后她看到她爸爸拿着相机在房子里走来走去。之后，她爸爸说：“你看到了吗？”那你就不用回来了。”,1
587,587,小长假去爬山，遇到一家三口， 小孩调皮要从险路走， 结果他妈妈说：“你别从那里走， 滚下去撞到别人怎么办……”,长假爬山后，我遇到了三个家庭。这孩子很淘气，不得不走危险的路。结果，他母亲说：“不要去那儿，滚下来撞到别人身上。”,1
588,588,三岁的小朋友放了一个响屁，爸爸指着他的小脑袋说：你这小家伙放屁了！ 路上驶来一辆汽车，司机鸣放喇叭让行人闪避。小明听见了，指着汽车说：爸爸，汽车在放屁！,一个三岁的孩子放屁了，他的父亲指着他的小脑袋说：“你这个小家伙放屁了！”一辆汽车沿路驶来，司机吹响喇叭让行人躲开。小明听了，指着车说：“爸爸，车在放屁！”,1
589,589,我比看着两个鼠洞的独眼猫更忙。,我比一只独眼猫看两个老鼠洞还要忙。,1
590,590,我这辈子只有两件事不会，就是这也不会，那也不会。,在我的生命中，只有两件事我不会去做，那就是，我也不会去做，也不会去做。,1
591,591,一天，学校打扫卫生。一个男生刚用脱把脱光地面，一个就女生走了上去，男生气愤的说：你怎么搞的，我刚脱完你就上。,一天，学校打扫了。一个男孩刚和一个脱衣舞女脱了衣服，一个女孩走了上来。那人很生气，说：“你怎么了？我刚起飞，你就上去了。”,1
592,592,顾客：我想知道这青菜新鲜吗？ 店员：新鲜！一个月前它们还是大便在马桶里呢。,顾客：我想知道这些蔬菜是否新鲜。职员：新鲜！他们一个月前还在厕所里。,1
593,593,男人靠的住，母猪能上树!,男人可以依靠，母猪可以爬树！,1
594,594,妻子临睡前絮絮叨叨的谈话令丈夫十分不快。一天夜里，妻子又絮叨了一阵子后，问丈夫：“家里的窗门都关好了吗？” 丈夫回答：“除了你的话匣子外，该关的都关了。”,妻子临睡前漫无边际的谈话使她丈夫很不高兴。一天晚上，在又一次闲聊之后，妻子问丈夫：“门窗都关上了吗？”丈夫回答说：“除了你的聊天室，都是关着的。”,1
